"Type","Entrypoint","Parent Class","Manifest Access Control","Access Control Level"
"SERVICE","com.android.server.DeviceIdleController$BinderService.getAppIdUserWhitelist()[I","Lcom/android/server/DeviceIdleController$BinderService","","NONE"
"SERVICE","com.android.server.DeviceIdleController$BinderService.getAppIdWhitelist()[I","Lcom/android/server/DeviceIdleController$BinderService","","NONE"
"SERVICE","com.android.server.DeviceIdleController$BinderService.getAppIdWhitelistExceptIdle()[I","Lcom/android/server/DeviceIdleController$BinderService","","NONE"
"SERVICE","com.android.server.DeviceIdleController$BinderService.getFullPowerWhitelist()[Ljava/lang/String;","Lcom/android/server/DeviceIdleController$BinderService","","NONE"
"SERVICE","com.android.server.DeviceIdleController$BinderService.getFullPowerWhitelistExceptIdle()[Ljava/lang/String;","Lcom/android/server/DeviceIdleController$BinderService","","NONE"
"SERVICE","com.android.server.DeviceIdleController$BinderService.getRemovedSystemPowerWhitelistApps()[Ljava/lang/String;","Lcom/android/server/DeviceIdleController$BinderService","","NONE"
"SERVICE","com.android.server.DeviceIdleController$BinderService.getSystemPowerWhitelist()[Ljava/lang/String;","Lcom/android/server/DeviceIdleController$BinderService","","NONE"
"SERVICE","com.android.server.DeviceIdleController$BinderService.getSystemPowerWhitelistExceptIdle()[Ljava/lang/String;","Lcom/android/server/DeviceIdleController$BinderService","","NONE"
"SERVICE","com.android.server.DeviceIdleController$BinderService.getUserPowerWhitelist()[Ljava/lang/String;","Lcom/android/server/DeviceIdleController$BinderService","","NONE"
"SERVICE","com.android.server.DeviceIdleController$BinderService.isPowerSaveWhitelistApp(Ljava/lang/String;)Z","Lcom/android/server/DeviceIdleController$BinderService","","NONE"
"SERVICE","com.android.server.DeviceIdleController$BinderService.isPowerSaveWhitelistExceptIdleApp(Ljava/lang/String;)Z","Lcom/android/server/DeviceIdleController$BinderService","","NONE"
"SERVICE","com.android.server.DeviceIdleController$BinderService.removePowerSaveWhitelistApp(Ljava/lang/String;)V","Lcom/android/server/DeviceIdleController$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.DeviceIdleController$BinderService.removeSystemPowerWhitelistApp(Ljava/lang/String;)V","Lcom/android/server/DeviceIdleController$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.DeviceIdleController$BinderService.resetPreIdleTimeoutMode()V","Lcom/android/server/DeviceIdleController$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.DeviceIdleController$BinderService.restoreSystemPowerWhitelistApp(Ljava/lang/String;)V","Lcom/android/server/DeviceIdleController$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.DeviceIdleController$BinderService.setPreIdleTimeoutMode(I)I","Lcom/android/server/DeviceIdleController$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.DeviceIdleController$BinderService.whitelistAppTemporarily(Ljava/lang/String;IILjava/lang/String;)J","Lcom/android/server/DeviceIdleController$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.webkit.WebViewUpdateService$BinderService.changeProviderAndSetting(Ljava/lang/String;)Ljava/lang/String;","Lcom/android/server/webkit/WebViewUpdateService$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.webkit.WebViewUpdateService$BinderService.enableMultiProcess(Z)V","Lcom/android/server/webkit/WebViewUpdateService$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.webkit.WebViewUpdateService$BinderService.getAllWebViewPackages()[Landroid/webkit/WebViewProviderInfo;","Lcom/android/server/webkit/WebViewUpdateService$BinderService","","NONE"
"SERVICE","com.android.server.webkit.WebViewUpdateService$BinderService.getCurrentWebViewPackage()Landroid/content/pm/PackageInfo;","Lcom/android/server/webkit/WebViewUpdateService$BinderService","","NONE"
"SERVICE","com.android.server.webkit.WebViewUpdateService$BinderService.getCurrentWebViewPackageName()Ljava/lang/String;","Lcom/android/server/webkit/WebViewUpdateService$BinderService","","NONE"
"SERVICE","com.android.server.webkit.WebViewUpdateService$BinderService.getValidWebViewPackages()[Landroid/webkit/WebViewProviderInfo;","Lcom/android/server/webkit/WebViewUpdateService$BinderService","","NONE"
"SERVICE","com.android.server.webkit.WebViewUpdateService$BinderService.isMultiProcessEnabled()Z","Lcom/android/server/webkit/WebViewUpdateService$BinderService","","NONE"
"SERVICE","com.android.server.webkit.WebViewUpdateService$BinderService.notifyRelroCreationCompleted()V","Lcom/android/server/webkit/WebViewUpdateService$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.webkit.WebViewUpdateService$BinderService.waitForAndGetProvider()Landroid/webkit/WebViewProviderResponse;","Lcom/android/server/webkit/WebViewUpdateService$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.clipboard.ClipboardService$ClipboardImpl.addPrimaryClipChangedListener(Landroid/content/IOnPrimaryClipChangedListener;Ljava/lang/String;Ljava/lang/String;I)V","Lcom/android/server/clipboard/ClipboardService$ClipboardImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.clipboard.ClipboardService$ClipboardImpl.clearPrimaryClip(Ljava/lang/String;Ljava/lang/String;I)V","Lcom/android/server/clipboard/ClipboardService$ClipboardImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.clipboard.ClipboardService$ClipboardImpl.getPrimaryClip(Ljava/lang/String;Ljava/lang/String;I)Landroid/content/ClipData;","Lcom/android/server/clipboard/ClipboardService$ClipboardImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.clipboard.ClipboardService$ClipboardImpl.getPrimaryClipDescription(Ljava/lang/String;Ljava/lang/String;I)Landroid/content/ClipDescription;","Lcom/android/server/clipboard/ClipboardService$ClipboardImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.clipboard.ClipboardService$ClipboardImpl.getPrimaryClipSource(Ljava/lang/String;Ljava/lang/String;I)Ljava/lang/String;","Lcom/android/server/clipboard/ClipboardService$ClipboardImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.clipboard.ClipboardService$ClipboardImpl.hasClipboardText(Ljava/lang/String;Ljava/lang/String;I)Z","Lcom/android/server/clipboard/ClipboardService$ClipboardImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.clipboard.ClipboardService$ClipboardImpl.hasPrimaryClip(Ljava/lang/String;Ljava/lang/String;I)Z","Lcom/android/server/clipboard/ClipboardService$ClipboardImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.clipboard.ClipboardService$ClipboardImpl.removePrimaryClipChangedListener(Landroid/content/IOnPrimaryClipChangedListener;Ljava/lang/String;Ljava/lang/String;I)V","Lcom/android/server/clipboard/ClipboardService$ClipboardImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.clipboard.ClipboardService$ClipboardImpl.setPrimaryClip(Landroid/content/ClipData;Ljava/lang/String;Ljava/lang/String;I)V","Lcom/android/server/clipboard/ClipboardService$ClipboardImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.clipboard.ClipboardService$ClipboardImpl.setPrimaryClipAsPackage(Landroid/content/ClipData;Ljava/lang/String;Ljava/lang/String;ILjava/lang/String;)V","Lcom/android/server/clipboard/ClipboardService$ClipboardImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.autofill.AutofillManagerService$AutoFillManagerServiceStub.addClient(Landroid/view/autofill/IAutoFillManagerClient;Landroid/content/ComponentName;ILcom/android/internal/os/IResultReceiver;)V","Lcom/android/server/autofill/AutofillManagerService$AutoFillManagerServiceStub","","SYS_OR_SIG"
"SERVICE","com.android.server.autofill.AutofillManagerService$AutoFillManagerServiceStub.cancelSession(II)V","Lcom/android/server/autofill/AutofillManagerService$AutoFillManagerServiceStub","","NONE"
"SERVICE","com.android.server.autofill.AutofillManagerService$AutoFillManagerServiceStub.disableOwnedAutofillServices(I)V","Lcom/android/server/autofill/AutofillManagerService$AutoFillManagerServiceStub","","NONE"
"SERVICE","com.android.server.autofill.AutofillManagerService$AutoFillManagerServiceStub.finishSession(III)V","Lcom/android/server/autofill/AutofillManagerService$AutoFillManagerServiceStub","","NONE"
"SERVICE","com.android.server.autofill.AutofillManagerService$AutoFillManagerServiceStub.getAutofillServiceComponentName(Lcom/android/internal/os/IResultReceiver;)V","Lcom/android/server/autofill/AutofillManagerService$AutoFillManagerServiceStub","","NONE"
"SERVICE","com.android.server.autofill.AutofillManagerService$AutoFillManagerServiceStub.getAvailableFieldClassificationAlgorithms(Lcom/android/internal/os/IResultReceiver;)V","Lcom/android/server/autofill/AutofillManagerService$AutoFillManagerServiceStub","","NONE"
"SERVICE","com.android.server.autofill.AutofillManagerService$AutoFillManagerServiceStub.getDefaultFieldClassificationAlgorithm(Lcom/android/internal/os/IResultReceiver;)V","Lcom/android/server/autofill/AutofillManagerService$AutoFillManagerServiceStub","","NONE"
"SERVICE","com.android.server.autofill.AutofillManagerService$AutoFillManagerServiceStub.getFillEventHistory(Lcom/android/internal/os/IResultReceiver;)V","Lcom/android/server/autofill/AutofillManagerService$AutoFillManagerServiceStub","","SYS_OR_SIG"
"SERVICE","com.android.server.autofill.AutofillManagerService$AutoFillManagerServiceStub.getUserData(Lcom/android/internal/os/IResultReceiver;)V","Lcom/android/server/autofill/AutofillManagerService$AutoFillManagerServiceStub","","NONE"
"SERVICE","com.android.server.autofill.AutofillManagerService$AutoFillManagerServiceStub.getUserDataId(Lcom/android/internal/os/IResultReceiver;)V","Lcom/android/server/autofill/AutofillManagerService$AutoFillManagerServiceStub","","NONE"
"SERVICE","com.android.server.autofill.AutofillManagerService$AutoFillManagerServiceStub.isFieldClassificationEnabled(Lcom/android/internal/os/IResultReceiver;)V","Lcom/android/server/autofill/AutofillManagerService$AutoFillManagerServiceStub","","NONE"
"SERVICE","com.android.server.autofill.AutofillManagerService$AutoFillManagerServiceStub.isServiceEnabled(ILjava/lang/String;Lcom/android/internal/os/IResultReceiver;)V","Lcom/android/server/autofill/AutofillManagerService$AutoFillManagerServiceStub","","NONE"
"SERVICE","com.android.server.autofill.AutofillManagerService$AutoFillManagerServiceStub.isServiceSupported(ILcom/android/internal/os/IResultReceiver;)V","Lcom/android/server/autofill/AutofillManagerService$AutoFillManagerServiceStub","","NONE"
"SERVICE","com.android.server.autofill.AutofillManagerService$AutoFillManagerServiceStub.onPendingSaveUi(ILandroid/os/IBinder;)V","Lcom/android/server/autofill/AutofillManagerService$AutoFillManagerServiceStub","","NONE"
"SERVICE","com.android.server.autofill.AutofillManagerService$AutoFillManagerServiceStub.removeClient(Landroid/view/autofill/IAutoFillManagerClient;I)V","Lcom/android/server/autofill/AutofillManagerService$AutoFillManagerServiceStub","","NONE"
"SERVICE","com.android.server.autofill.AutofillManagerService$AutoFillManagerServiceStub.restoreSession(ILandroid/os/IBinder;Landroid/os/IBinder;Lcom/android/internal/os/IResultReceiver;)V","Lcom/android/server/autofill/AutofillManagerService$AutoFillManagerServiceStub","","NONE"
"SERVICE","com.android.server.autofill.AutofillManagerService$AutoFillManagerServiceStub.setAugmentedAutofillWhitelist(Ljava/util/List;Ljava/util/List;Lcom/android/internal/os/IResultReceiver;)V","Lcom/android/server/autofill/AutofillManagerService$AutoFillManagerServiceStub","","SYS_OR_SIG"
"SERVICE","com.android.server.autofill.AutofillManagerService$AutoFillManagerServiceStub.setAuthenticationResult(Landroid/os/Bundle;III)V","Lcom/android/server/autofill/AutofillManagerService$AutoFillManagerServiceStub","","SYS_OR_SIG"
"SERVICE","com.android.server.autofill.AutofillManagerService$AutoFillManagerServiceStub.setAutofillFailure(ILjava/util/List;I)V","Lcom/android/server/autofill/AutofillManagerService$AutoFillManagerServiceStub","","NONE"
"SERVICE","com.android.server.autofill.AutofillManagerService$AutoFillManagerServiceStub.setHasCallback(IIZ)V","Lcom/android/server/autofill/AutofillManagerService$AutoFillManagerServiceStub","","NONE"
"SERVICE","com.android.server.autofill.AutofillManagerService$AutoFillManagerServiceStub.setUserData(Landroid/service/autofill/UserData;)V","Lcom/android/server/autofill/AutofillManagerService$AutoFillManagerServiceStub","","NONE"
"SERVICE","com.android.server.autofill.AutofillManagerService$AutoFillManagerServiceStub.startSession(Landroid/os/IBinder;Landroid/os/IBinder;Landroid/view/autofill/AutofillId;Landroid/graphics/Rect;Landroid/view/autofill/AutofillValue;IZILandroid/content/ComponentName;ZLcom/android/internal/os/IResultReceiver;)V","Lcom/android/server/autofill/AutofillManagerService$AutoFillManagerServiceStub","","SYS_OR_SIG"
"SERVICE","com.android.server.autofill.AutofillManagerService$AutoFillManagerServiceStub.updateSession(ILandroid/view/autofill/AutofillId;Landroid/graphics/Rect;Landroid/view/autofill/AutofillValue;III)V","Lcom/android/server/autofill/AutofillManagerService$AutoFillManagerServiceStub","","SYS_OR_SIG"
"SERVICE","com.android.server.media.MediaSessionService$SessionManagerImpl.addOnMediaKeyEventDispatchedListener(Landroid/media/session/IOnMediaKeyEventDispatchedListener;)V","Lcom/android/server/media/MediaSessionService$SessionManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.media.MediaSessionService$SessionManagerImpl.addOnMediaKeyEventSessionChangedListener(Landroid/media/session/IOnMediaKeyEventSessionChangedListener;Ljava/lang/String;)V","Lcom/android/server/media/MediaSessionService$SessionManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.media.MediaSessionService$SessionManagerImpl.addSession2TokensListener(Landroid/media/session/ISession2TokensListener;I)V","Lcom/android/server/media/MediaSessionService$SessionManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.media.MediaSessionService$SessionManagerImpl.addSessionsListener(Landroid/media/session/IActiveSessionsListener;Landroid/content/ComponentName;I)V","Lcom/android/server/media/MediaSessionService$SessionManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.media.MediaSessionService$SessionManagerImpl.createSession(Ljava/lang/String;Landroid/media/session/ISessionCallback;Ljava/lang/String;Landroid/os/Bundle;I)Landroid/media/session/ISession;","Lcom/android/server/media/MediaSessionService$SessionManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.media.MediaSessionService$SessionManagerImpl.dispatchAdjustVolume(Ljava/lang/String;Ljava/lang/String;III)V","Lcom/android/server/media/MediaSessionService$SessionManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.media.MediaSessionService$SessionManagerImpl.dispatchMediaKeyEvent(Ljava/lang/String;ZLandroid/view/KeyEvent;Z)V","Lcom/android/server/media/MediaSessionService$SessionManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.media.MediaSessionService$SessionManagerImpl.dispatchMediaKeyEventToSessionAsSystemService(Ljava/lang/String;Landroid/view/KeyEvent;Landroid/media/session/MediaSession$Token;)Z","Lcom/android/server/media/MediaSessionService$SessionManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.media.MediaSessionService$SessionManagerImpl.dispatchVolumeKeyEvent(Ljava/lang/String;Ljava/lang/String;ZLandroid/view/KeyEvent;IZ)V","Lcom/android/server/media/MediaSessionService$SessionManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.media.MediaSessionService$SessionManagerImpl.dispatchVolumeKeyEventToSessionAsSystemService(Ljava/lang/String;Ljava/lang/String;Landroid/view/KeyEvent;Landroid/media/session/MediaSession$Token;)V","Lcom/android/server/media/MediaSessionService$SessionManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.media.MediaSessionService$SessionManagerImpl.getMediaKeyEventSession(Ljava/lang/String;)Landroid/media/session/MediaSession$Token;","Lcom/android/server/media/MediaSessionService$SessionManagerImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.media.MediaSessionService$SessionManagerImpl.getMediaKeyEventSessionPackageName(Ljava/lang/String;)Ljava/lang/String;","Lcom/android/server/media/MediaSessionService$SessionManagerImpl","","SYS_OR_SIG"
